"tipo","RSI_mean","Stochastic_mean","EMA20_mean","EMA50_mean","EMA100_mean","EMA200_mean","STD_mean","MOM_mean","BB_mean","CCI_mean","Force_mean","MACD_mean","BearsPower_mean","BullsPower_mean","WPR_mean","hour","dayOfWeek","group"
1.01405274728013,-0.253618986070461,0.767038777249001,0.0523067460079617,-0.334414717037606,-0.628222184505123,-3.29225255088002,-1.20234657721777,0.1186340135316,0.630994054908335,1.35380517100206,0.0273767452883772,-0.33731419169006,0.481007754292689,-0.0430961115642197,0.68836815580685,-0.880035971753705,0.711891268299997,21
1.01405274728013,-0.111011408375294,0.594470985362999,0.10092556113007,-0.288753906896938,-0.589997514304046,-3.28920228823388,-1.25164791051153,0.152641165314515,0.902250098748132,1.4706119989067,0.030259620837357,-0.284155250604955,0.544951574302901,-0.0097762043213137,0.804664105715767,-0.29426080196847,0.711891268299997,22
1.01405274728013,-0.0720936915615369,0.45502141559248,0.107002913020334,-0.265923501826604,-0.570885179203507,-3.28599148544846,-1.28706154428593,0.168644530859418,1.03787812066803,1.28671028932665,0.0252412819187626,-0.236533699216215,0.563091665085939,-0.0501108288785156,0.828974558521586,0.291514367816765,0.711891268299997,23
1.01405274728013,-0.466849972948636,0.0762632712971446,-0.284986283901666,-0.489661471515878,-0.723783860007817,-3.28310176294158,-1.20859604200149,-0.025396276372505,0.365389178648533,0.289186116298275,-0.202932979124561,-0.25480708521422,-0.0350778284847612,-0.0527413478713766,0.43363403275777,0.877289537601999,0.711891268299997,24
1.01405274728013,-0.86405562112821,-0.255759513870759,-0.78636781484841,-0.800154980472422,-0.940390324480589,-3.28005150029543,-0.980837769883819,-0.265446759546007,-0.177122909031062,-0.475464484361397,-0.433990115716863,-0.346727754173881,-0.828253297973128,-0.480639104043432,0.174169227000531,1.46306470738723,0.711891268299997,25
-0.985921825625069,-1.36263783932963,-0.643175467500852,-1.32421345713673,-1.1471771375415,-1.18885068078759,-3.27732231792783,-0.637811591755384,-0.575511966978435,-0.849611851050561,-1.09415618988323,-0.524747308925485,-0.508419533307744,-1.45091191410093,-1.06286064113,-0.292262947238679,-1.46581114153894,1.419202934386,26
-0.985921825625069,-2.30591620629805,-1.45894284219819,-2.22670021284087,-1.78642847951085,-1.66028827993421,-3.27170341305334,0.258639412219942,-1.22164785085376,-1.84986851270981,-1.95380823317343,-0.661844057254744,-0.96968409501496,-2.58149307215382,-2.11243771928154,-1.13333891039351,-0.29426080196847,1.419202934386,28
1.01405274728013,-2.68203008487576,-1.81298840450888,-2.56095456680537,-2.0558272593408,-1.86415318767329,-3.26881369054646,0.774567449364532,-1.52771221689998,-2.23414790814953,-2.23832518904316,-0.80716233955702,-1.23769375631903,-2.98511009207643,-2.4719419816392,-1.50298920089496,0.291514367816765,1.419202934386,29
1.01405274728013,-2.58065351485391,-1.77432245990705,-2.43333017710984,-2.04669509731266,-1.87689474440699,-3.26399748636834,1.2071692893929,-1.60372820323826,-1.82161267480984,-1.71802847948922,-0.822217356312803,-1.45143699859873,-2.75064941870565,-2.70912711082884,-1.43163473671355,0.877289537601999,1.419202934386,30
1.01405274728013,-2.4438972022741,-1.4691136667565,-2.19023610149929,-1.95537347703133,-1.83229929583906,-3.25821804135458,1.52866953326632,-1.6417361964074,-1.49949612275008,-1.23628831210873,-0.756765404034115,-1.59983904246131,-2.23728484954566,-2.46931146264634,-1.42289611448876,1.46306470738723,1.419202934386,31
1.01405274728013,-2.30128962457893,-1.10405671587443,-1.93194864616309,-1.85035361370779,-1.77496229053745,-3.25227805620156,1.75920534528786,-1.64973787917984,-1.26779825197025,-0.956608974826296,-0.72548086566926,-1.6906522334817,-1.83865635458838,-2.12909767290299,-1.37880877980578,-1.46581114153894,-1.410043729958,2
1.01405274728013,-2.14480230172641,-0.827090873563478,-1.69189324649768,-1.74533375038425,-1.71125450686898,-3.24633807104854,1.9168307348327,-1.63373451363494,-1.09261205699038,-0.7656854979684,-0.725587638837741,-1.73384387311335,-1.44138836643984,-1.78186916584534,-1.32703408572203,-0.880035971753705,-1.410043729958,3
1.01405274728013,-2.01729915258483,-0.647462343967577,-1.5217273935703,-1.67227645415918,-1.67302983666791,-3.24071916617405,2.01682217137217,-1.65573914125919,-0.973937537810468,-0.651153072832411,-0.768830772072437,-1.74657986941499,-1.200578661295,-1.47804422216989,-1.32230340301387,-0.29426080196847,-1.410043729958,4
1.01405274728013,-1.94177700981688,-0.531800735767315,-1.3971416798199,-1.61748348199038,-1.64754672320052,-3.23510026129957,2.07306735442561,-1.69174671373521,-0.889170024110531,-0.583101497928915,-0.847202277737294,-1.73993500177935,-1.0023981694903,-1.30662206780178,-1.34543118514265,0.291514367816765,-1.410043729958,5
1.01405274728013,-1.95143840105386,-0.570550736770455,-1.34852286469779,-1.60378523894818,-1.65391750156737,-3.2299629768429,2.09875959853645,-1.76576227938038,-0.849611851050561,-0.55593502041439,-0.809511349263596,-1.72775274444735,-0.846393388756166,-1.25181958878385,-1.42900657965347,0.877289537601999,-1.410043729958,6
-0.985921825625069,-1.99049219380053,-0.737738918972723,-1.35156154064292,-1.62661564401852,-1.67940061503475,-3.22450461210769,2.08903820887289,-1.84577910710487,-0.827007180730578,-0.715197366667318,-0.768723998903957,-1.7194466599028,-0.934372829053904,-1.18956397261947,-1.45995312903601,1.46306470738723,-1.410043729958,7
-0.985921825625069,-2.03362826453466,-0.94325682017159,-1.36675492036858,-1.64944604908885,-1.71125450686898,-3.2188857072332,2.042514415483,-1.72175302413189,-0.815704845570586,-1.00872167953356,-0.744486489658831,-1.71446300917607,-0.991967617290052,-1.2180612617088,-1.45351414423879,-1.46581114153894,-0.702732063872002,8
-0.985921825625069,-2.10724534424181,-1.08934684564547,-1.41233505954556,-1.69054077821545,-1.75584995543691,-3.21374842277654,1.9654376831505,-1.53771432036555,-0.827007180730578,-1.24469999218963,-0.683946103130256,-1.71778544299389,-1.0477483964479,-1.26672586307673,-1.48018993839869,-0.880035971753705,-0.702732063872002,9
-0.985921825625069,-2.1643972360662,-1.1633164787968,-1.43056711521635,-1.71793726429985,-1.78770384727114,-3.20829005804132,1.83905961752423,-1.29566341649894,-0.832658348310574,-1.44365608200033,-0.635684630976965,-1.72387657165989,-1.12212276865835,-1.31232152561965,-1.43767949795176,-0.29426080196847,-0.702732063872002,10
-0.985921825625069,-2.25339089619277,-1.20408383343134,-1.46703122655793,-1.75446591241239,-1.82592851747222,-3.20299223344538,1.65713075382049,-1.07361671956345,-0.855263018630557,-1.587701590682,-0.484920917082172,-1.73550509002226,-1.22053276115634,-1.33950355521255,-1.37703477379022,0.291514367816765,-0.702732063872002,11
-0.985921825625069,-2.33571683560649,-1.14238643487102,-1.48830195817385,-1.78642847951085,-1.85778240930645,-3.19769440884944,1.3967363878323,-0.841567919162393,-0.883518856530536,-1.66149332495401,-0.368217843932733,-1.74934856426317,-1.26361547676606,-1.32766621974467,-1.31527308287814,0.877289537601999,-0.702732063872002,12
-0.985921825625069,-2.1741947032361,-0.982763328786505,-1.31813610524647,-1.69510685922952,-1.80681618237168,-3.19191496383569,1.00510326138607,-0.539504394502408,-0.804402510410595,-1.46060579787152,-0.302765891654044,-1.73550509002226,-1.06588848723093,-1.24524329130169,-1.09398225841868,1.46306470738723,-0.702732063872002,13
1.01405274728013,-1.89183714243699,-0.604089240892479,-1.0720033536908,-1.55355834779345,-1.71762528523583,-3.18597497868266,0.613470134939841,-0.413477890836334,-0.589658142370755,-0.99345068951543,-0.283012855485109,-1.68677606069425,-0.824171777546944,-0.897576364411899,-0.749890795326592,-1.46581114153894,0.00457960221399743,14
1.01405274728013,-1.60036249413255,-0.118579466935565,-0.828909278080255,-1.40744375534331,-1.62206360973314,-3.17987445339036,0.24544609767654,-0.345463587270503,-0.374913774330915,-0.563444159714086,-0.26710365338148,-1.60759138803623,-0.530302306861717,-0.585421443925728,-0.298964747741905,-0.880035971753705,0.00457960221399743,15
-0.985921825625069,-1.33038784322872,0.36693030702135,-0.61620196192103,-1.2704613249213,-1.53287271259729,-3.17377392809807,-0.0823036109805891,-0.299453911328923,-0.211029914511037,-0.204196827159878,-0.240944227103701,-1.50681089556238,-0.230083804402427,-0.350866833728956,0.0654292286393687,-0.29426080196847,0.00457960221399743,16
1.01405274728013,-0.996185351988904,0.827391273388381,-0.376146562255619,-1.11064848942897,-1.4245694803609,-3.16783394294505,-0.347558671800553,-0.233440028456203,0.0263191238487859,0.172000221265519,-0.1678046066944,-1.3827733663638,0.0646926708219515,-0.0514260883749461,0.482583458001919,0.291514367816765,0.00457960221399743,17
-0.985921825625069,-0.716549309848094,1.13184355892715,-0.209019385273371,-0.987364302049161,-1.33537858322506,-3.16189395779202,-0.528098765552362,-0.165425724890371,0.173249480928676,0.384386117900672,-0.103420386100519,-1.2493222746814,0.141788056649866,0.120434485825305,0.794020069622408,0.877289537601999,0.00457960221399743,18
-0.985921825625069,-0.680761339491387,1.14672154195873,-0.212058061218503,-0.964533896978827,-1.32263702649136,-3.15659613319608,-0.571150634062408,-0.165425724890371,0.144993643028697,0.410812511974602,-0.0717087550617416,-1.13414456899701,0.129543495371315,0.128326042803888,0.809986123762446,1.46306470738723,0.00457960221399743,19
-0.985921825625069,-0.716821461713925,0.844286610051356,-0.25763820039548,-0.969099977992894,-1.32263702649136,-3.15177992901795,-0.601703573005022,-0.155423621424818,0.0432726265887731,0.338916113343137,-0.0578282431592465,-1.04111642209807,0.0733092139438948,-0.0413424322356457,0.730418668768266,-1.46581114153894,0.711891268299997,20
-0.985921825625069,-0.765672721630494,0.444850591034172,-0.315373043352984,-0.978232140021028,-1.32900780485821,-3.14696372483983,-0.637117206779415,-0.127417731721235,-0.0810530601711341,0.252344401609142,-0.048859297006865,-0.968576617075687,-0.0201122535887543,-0.143932672957224,0.533766816747143,-0.880035971753705,0.711891268299997,21
-0.985921825625069,-0.796017654670592,0.0930745515588104,-0.348798478749433,-0.978232140021028,-1.32900780485821,-3.14182644038315,-0.673919610505745,-0.0854088971658764,-0.171471741451067,0.155682283941179,-0.0281453023216031,-0.910434025263853,-0.0826955667902378,-0.220656143582337,0.36832432981457,-0.29426080196847,0.711891268299997,22
-0.985921825625069,-0.825001828381537,-0.189102787633253,-0.382223914145883,-0.982798221035094,-1.33537858322506,-3.13733131648357,-0.716971479015792,-0.0273966970656157,-0.227983417251025,0.0505723845610592,-0.0127699660603778,-0.864473690784022,-0.163872473044336,-0.281596500250283,0.213263063269348,0.291514367816765,0.711891268299997,23
-0.985921825625069,-0.749751837479412,-0.291735653630724,-0.324489071188379,-0.928005248866293,-1.30352469139083,-3.13235457216617,-0.755162652694059,0.0626222341244498,-0.114960065651109,0.108551604346212,0.0542835837455216,-0.815744661456009,-0.0636484714680473,-0.259675508643108,0.245655099034939,0.877289537601999,0.711891268299997,24
-0.985921825625069,-0.640346787415562,-0.206502462704078,-0.233328792834426,-0.854947952641223,-1.24618768608921,-3.1272172877095,-0.790576286468452,0.186648317097414,0.0658772969087564,0.244763059046949,0.14600173547047,-0.758709547583448,0.114577920475308,-0.162784725739395,0.332712801650371,1.46306470738723,0.711891268299997,25
-0.985921825625069,-0.580745528798689,-0.0612530012432833,-0.184709977712317,-0.804721061486488,-1.20796301588813,-3.1222405433921,-0.819046070483161,0.28666935175305,0.173249480928676,0.250142202102981,0.147176240323758,-0.701120694741251,0.185324274529159,-0.0799233774642736,0.310767690198632,-1.46581114153894,1.419202934386,26
-0.985921825625069,-0.516517688462697,0.0554172837726787,-0.133052486645077,-0.754494170331753,-1.16973834568705,-3.11742433921397,-0.8468214695219,0.290670193139271,0.2749704973686,0.175104961552893,0.134897325948474,-0.642978102929416,0.209359894816685,-0.0698397213249731,0.294473116426083,-0.880035971753705,1.419202934386,27
-0.985921825625069,-0.415957574038338,0.11576977991206,-0.0570855880167824,-0.686002955120751,-1.11877211875228,-3.1122870547573,-0.87459686856064,0.258663462049466,0.421900854448491,0.17851656570588,0.123045504247113,-0.580959338330127,0.256524130852586,-0.0395887529070716,0.345196547685792,-0.29426080196847,1.419202934386,28
-0.985921825625069,-0.397451247161866,0.0548288889635206,-0.0418922082911235,-0.649474307008217,-1.08691822691805,-3.10747085057917,-0.908621732383096,0.188648737790525,0.433203189608482,0.168714972821902,0.0909067805344125,-0.523924224457566,0.335433525758804,-0.0781696981356996,0.281989370390663,0.291514367816765,1.419202934386,29
-0.985921825625069,-0.407112638398848,-0.117907015725098,-0.0510082361265189,-0.631209982951949,-1.06780589181751,-3.10313626681886,-0.961394990556702,0.11063233075914,0.38234268138852,0.178805378755868,0.0164858821033426,-0.475195195129553,0.319107444054069,-0.0641402635071076,0.176468864428109,0.877289537601999,1.419202934386,30
1.01405274728013,-0.262327845777037,-0.256600077883842,0.0371133662823028,-0.553586605712813,-1.0104688865159,-3.09832006264073,-1.01694578863418,0.0586213927382285,0.580133546688373,0.501951080061538,-0.0167205732941649,-0.418713820226628,0.329991498523892,0.0349426185573232,0.265694796618114,1.46306470738723,1.419202934386,31
1.01405274728013,-0.0602550853979117,-0.200030119803336,0.155621728142442,-0.453132823403343,-0.940390324480589,-3.09366439860187,-1.07527412661553,0.0526201306588965,0.868343093268158,0.837967012907311,0.0045272872335007,-0.351157665930973,0.400737852577743,0.116927127168158,0.485408726841514,-1.46581114153894,-1.410043729958,2
1.01405274728013,0.155425268272738,0.0116238986910388,0.274130090002582,-0.352679041093873,-0.863940984078434,-3.08900873456302,-1.1134653002938,0.134637379076502,1.12829680194796,1.19759341258963,0.0348508670820284,-0.273634210181861,0.494612822379968,0.240561519832624,0.722665605441005,-0.880035971753705,-1.410043729958,3
1.01405274728013,0.331235373599222,0.310780630947385,0.359213016466272,-0.270489582840671,-0.793862422043126,-3.0846741508027,-1.13221369464495,0.2306575723459,1.30913416450783,1.46711014067559,0.0665624981208057,-0.192234581645294,0.58667378310389,0.353235416693504,0.902234436571553,-0.29426080196847,-1.410043729958,4
-0.985921825625069,0.326200564081359,0.499066969878045,0.328826257014954,-0.25679133979847,-0.781120865309433,-3.08017902690311,-1.14054631435657,0.276667248287479,1.20741314806791,1.43701943102994,0.0896255025126437,-0.125785905288912,0.513206415432583,0.410668414704302,0.785084335618107,0.291514367816765,-1.410043729958,5
-0.985921825625069,0.32415942508763,0.625319684643156,0.292362145673372,-0.220262691685935,-0.736525416741509,-3.0719914798003,-1.10860460546202,0.362685338091324,1.06048279098801,0.905134097845217,0.115037516611058,-0.017253067240155,0.396656332151559,0.127010783307458,0.637973244179653,1.46306470738723,-1.410043729958,7
-0.985921825625069,0.201146781732257,0.567909162549567,0.201201867319419,-0.252225258784403,-0.749266973475202,-3.06829905659707,-1.08430113130313,0.318676082842838,0.777924411988225,0.568901555211953,0.095070934105161,0.00877266433276121,0.316386430436613,0.0108295277894307,0.382450674012546,-1.46581114153894,-0.702732063872002,8
1.01405274728013,0.127529702025114,0.461745927697146,0.15258305219731,-0.25679133979847,-0.749266973475202,-3.06460663339383,-1.07735728154344,0.270665986208147,0.630994054908335,0.367797418341968,0.0884509976593556,0.0242773554825836,0.232488510565059,-0.0483571495499416,0.252028379905653,-0.880035971753705,-0.702732063872002,9
-0.985921825625069,0.00193161594435144,0.338519243379134,0.0705388016787523,-0.288753906896938,-0.768379308575741,-3.0609142101906,-1.08846744115894,0.220655468880329,0.404947351708503,0.148407805244599,0.0728621150611688,0.0259385723914932,0.156753631545873,-0.117189063196471,-0.0044797491589859,-0.29426080196847,-0.702732063872002,10
1.01405274728013,0.115691095861488,0.446531719060338,0.143467024361915,-0.229394853714069,-0.717413081640971,-3.05674016656956,-1.10374391063024,0.244660517197675,0.568831211528381,0.155754487203677,0.080763329528743,0.0392283076627695,0.168091188285272,-0.161907886075108,0.162605335936142,0.291514367816765,-0.702732063872002,11
1.01405274728013,0.232988550034422,0.709376085951486,0.213356571099946,-0.151771476474933,-0.653705297972508,-3.04903423988455,-1.15860032373175,0.256663041356356,0.715761568608272,0.470488508428436,0.124433555437362,0.0718989068713239,0.288269289722903,0.0687009456323726,0.29703556955967,1.46306470738723,-0.702732063872002,13
1.01405274728013,0.287554999133432,0.717445500477086,0.246782006496396,-0.110676747348332,-0.615480627771431,-3.04518127654205,-1.18012625798678,0.290670193139271,0.772273244408229,0.618216383497457,0.119842309192691,0.0962634215353305,0.36400416874209,0.148493355082489,0.367075955211028,-1.46581114153894,0.00457960221399743,14
1.01405274728013,0.267551836994892,0.637760032036789,0.225511274880473,-0.106110666334265,-0.602739071037738,-3.04164939347809,-1.20095780726583,0.248661358583913,0.698808065868284,0.568558589715092,0.10222473639337,0.114536807533336,0.391214304916648,0.11341976851101,0.284617527450751,-0.880035971753705,0.00457960221399743,15
1.01405274728013,0.300754364626209,0.424508941917556,0.240704654606132,-0.0741480992357973,-0.570885179203507,-3.03779643013559,-1.22109497156892,0.202651682642316,0.710110401028276,0.57341425911802,0.0904796878604895,0.133363932500977,0.405272875273503,0.092814036400265,0.323317140160555,-0.29426080196847,0.00457960221399743,16
1.01405274728013,0.328377779008003,0.128378240108309,0.252859358386659,-0.0513176941654632,-0.545402065736122,-3.03426454707163,-1.24053775089604,0.150640744621388,0.727063903768263,0.675870688601373,0.0628254372239801,0.151637318498982,0.464228170318378,0.10596663136457,0.328704862133736,0.291514367816765,0.00457960221399743,17
1.01405274728013,0.397232201063112,-0.0526792483098335,0.292362145673372,-0.0102229650388618,-0.507177395535045,-3.03073266400767,-1.24956475558363,0.122634854917821,0.828784920208187,0.824212291401618,0.0726485687242074,0.173786877284443,0.477833238405657,0.127010783307458,0.413331519468586,0.877289537601999,0.00457960221399743,18
1.01405274728013,0.339944233305798,-0.181117429508962,0.237665978661,-0.0284872890951291,-0.507177395535045,-3.02752186122225,-1.27386822974252,0.106631489372919,0.66490106038831,0.658379448261456,0.0317544451960872,0.185415395646809,0.456518631735587,-0.0145988224748922,0.33415828803342,1.46306470738723,0.00457960221399743,19
-0.985921825625069,0.00737465326096115,-0.454889128570193,-0.105704403138891,-0.229394853714069,-0.63459296287197,-3.02415051829756,-1.20095780726583,-0.0994118420176681,-0.0188902167911803,-0.0884008449301903,-0.134811697633854,0.143331233954434,-0.0414268602588248,0.0573020299966417,0.00281338668275955,-1.46581114153894,0.711891268299997,20
-0.985921825625069,-0.231030381206532,-0.739588159801507,-0.348798478749433,-0.375509446164207,-0.730154638374663,-3.02093971551214,-1.08152359139925,-0.215436242218189,-0.44837895287086,-0.647199944210696,-0.165242050650862,0.0702376899624143,-0.463183970964474,-0.264059706964543,-0.211052894081944,-0.880035971753705,0.711891268299997,21
-0.985921825625069,-0.437729723304776,-0.924091960673291,-0.543273739237867,-0.503359714558078,-0.819345535510511,-3.01756837258745,-0.930147666638119,-0.305455173408255,-0.759193169770628,-0.966934041363378,-0.193536940298256,-0.0227904569365201,-0.753425423493093,-0.498614317161315,-0.379320649854111,-0.29426080196847,0.711891268299997,22
-0.985921825625069,-0.673685390979795,-1.0271451086773,-0.740787675671433,-0.635776063966016,-0.908536432646358,-3.01435756980203,-0.757940192597933,-0.423479994301887,-1.11521672731036,-1.24941125506757,-0.258668573071502,-0.133538250863823,-0.942082367636695,-0.588490382750733,-0.612438181083963,0.291514367816765,0.711891268299997,23
1.01405274728013,-0.865280304524447,-1.10069445982209,-0.883605445092627,-0.740795927289553,-0.984985773048513,-3.01130730715588,-0.580872023725967,-0.499495980640161,-1.43168211179013,-1.61853238376825,-0.349746085785566,-0.251484651396401,-1.17745004554662,-0.744567842993818,-0.818025767109387,0.877289537601999,0.711891268299997,24
1.01405274728013,-0.947606243938165,-1.12792873384599,-0.926146908324472,-0.791022818444288,-1.02321044324959,-3.00809650437047,-0.394776850166411,-0.60951911876135,-1.58426363645001,-1.73985191557897,-0.387757333764707,-0.360571228414794,-1.21236972030397,-0.731853667861657,-0.882218503302049,1.46306470738723,0.711891268299997,25
1.01405274728013,-0.688517667667556,-0.797587076704254,-0.628356665701557,-0.626643901937882,-0.914907211013204,-3.00311976005307,-0.310756268074223,-0.499495980640161,-1.07565855425039,-1.15765895924941,-0.240303588092817,-0.409853996712444,-0.748436898527758,-0.8199760541225,-0.587864912572135,-1.46581114153894,1.419202934386,26
1.01405274728013,-0.518422751523511,-0.275933050184758,-0.42780405332286,-0.517057957600279,-0.832087092244203,-2.99846409601421,-0.270481939468051,-0.475490932322799,-0.781797840090611,-0.681297934924941,-0.239556175913451,-0.422036254044447,-0.389263101023592,-0.498614317161315,-0.366639792039184,-0.880035971753705,1.419202934386,27
1.01405274728013,-0.387789855924884,0.196463925168056,-0.281947607956534,-0.434868499347076,-0.768379308575741,-2.99396897211462,-0.255899854972712,-0.445484621926121,-0.578355807210763,-0.398658263880131,-0.240303588092817,-0.41040773568208,-0.127138789208683,-0.214518265932328,-0.197386477369483,-0.29426080196847,1.419202934386,28
1.01405274728013,-0.337849988544992,0.460401025276213,-0.22421276499903,-0.398339851234541,-0.736525416741509,-2.9896343883543,-0.253816700044807,-0.429481256381219,-0.493588293510827,-0.32174373850512,-0.237741032049279,-0.392134349684075,-0.0826955667902378,-0.178129419864417,-0.142720810519642,0.291514367816765,1.419202934386,29
-0.985921825625069,-0.619391093746616,0.224370650402422,-0.482500220335232,-0.553586605712813,-0.832087092244203,-2.9819284616693,-0.200349056895233,-0.633524167078695,-0.742239667030641,-0.532144045421603,-0.370993946313232,-0.413176430530263,-0.262282465542321,-0.449949715793387,-0.564605722590352,1.46306470738723,1.419202934386,31
-0.985921825625069,-0.846910053580891,-0.236006259563301,-0.686091508659061,-0.686002955120751,-0.921277989380051,-2.97823603846607,-0.142715103889848,-0.797558663913924,-0.934379364750498,-0.767634986055821,-0.38241867534067,-0.465227893676095,-0.504906179765463,-0.700287439947325,-0.893716690439937,-1.46581114153894,-1.410043729958,2
